,BLOCK,LOT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE
9579,1025,1002,10019,0,0,0,0,1912,2,635000
9580,1025,1002,10019,0,0,0,0,1912,2,899000
9581,1025,1002,10019,0,0,0,0,1912,2,1087500
9582,1025,1002,10019,0,0,0,0,1912,2,490000
9583,1048,3003,10019,0,0,0,0,0,2,725000
9584,1048,3003,10019,0,0,0,0,0,2,785000
9585,1048,3003,10019,0,0,0,0,0,2,640000
9586,1048,3003,10019,0,0,0,0,0,2,696000
9587,1048,3003,10019,0,0,0,0,0,2,696000
9588,1048,3003,10019,0,0,0,0,0,2,920000
9589,1048,3003,10019,0,0,0,0,0,2,999000
9590,1048,3003,10019,0,0,0,0,0,2,892000
9591,1048,3003,10019,0,0,0,0,0,2,695000
9593,1025,54,10019,0,59,11750,134441,1911,4,83126000
9594,1026,21,10019,0,2,8848,52150,1918,4,268124175
9595,1026,31,10019,0,4,2500,7392,1910,4,30937500
9596,1037,109,10036,1,2,1968,4043,1920,4,8171775
9597,1260,28,10036,0,14,7532,52851,1914,4,68000000
9598,1260,64,10036,0,62,4016,58538,1914,4,50000000
9600,1263,1,10036,0,42,2900,21600,1960,4,43100000
9603,1270,15,10019,0,5,2008,6848,1920,4,10675000
9608,1001,11,10036,0,1,1903,10167,1920,4,13010500
9609,1009,37,10019,0,2,7532,112850,2007,4,20000
9610,1009,37,10019,0,2,7532,112850,2007,4,19000
9611,1009,37,10019,0,2,7532,112850,2007,4,17480
9612,1009,37,10019,0,2,7532,112850,2007,4,20682
9615,1009,37,10019,0,2,7532,112850,2007,4,33900
9616,1009,37,10019,0,2,7532,112850,2007,4,33900
9617,1009,37,10019,0,2,7532,112850,2007,4,49900
9618,1009,37,10019,0,2,7532,112850,2007,4,33900
9619,1009,37,10019,0,2,7532,112850,2007,4,49900
9620,1009,37,10019,0,2,7532,112850,2007,4,33900
9621,1009,37,10019,0,2,7532,112850,2007,4,33900
9622,1009,37,10019,0,2,7532,112850,2007,4,49302
9623,1009,37,10019,0,2,7532,112850,2007,4,33900
9624,1009,37,10019,0,2,7532,112850,2007,4,49900
9625,1009,37,10019,0,2,7532,112850,2007,4,33900
9626,1009,37,10019,0,2,7532,112850,2007,4,33900
9627,1009,37,10019,0,2,7532,112850,2007,4,33900
9628,1009,37,10019,0,2,7532,112850,2007,4,149700
9629,1009,37,10019,0,2,7532,112850,2007,4,49900
9630,1009,37,10019,0,2,7532,112850,2007,4,88920
9631,1009,37,10019,0,2,7532,112850,2007,4,53910
9632,1009,37,10019,0,2,7532,112850,2007,4,53910
9633,1009,37,10019,0,2,7532,112850,2007,4,53910
9634,1009,37,10019,0,2,7532,112850,2007,4,83644
9635,1009,37,10019,0,2,7532,112850,2007,4,107820
9636,1009,37,10019,0,2,7532,112850,2007,4,131881
9637,1009,37,10019,0,2,7532,112850,2007,4,53910
9638,1009,37,10019,0,2,7532,112850,2007,4,215640
9639,1009,37,10019,0,2,7532,112850,2007,4,107820
9640,1009,37,10019,0,2,7532,112850,2007,4,33900
9641,1009,37,10019,0,2,7532,112850,2007,4,49900
9642,1009,37,10019,0,2,7532,112850,2007,4,49900
9643,1009,37,10019,0,2,7532,112850,2007,4,33900
9644,1009,37,10019,0,2,7532,112850,2007,4,33900
9645,1009,37,10019,0,2,7532,112850,2007,4,49900
9646,1009,37,10019,0,2,7532,112850,2007,4,33900
9647,1009,37,10019,0,2,7532,112850,2007,4,49900
9648,1009,37,10019,0,2,7532,112850,2007,4,33900
9649,1009,37,10019,0,2,7532,112850,2007,4,149700
9650,1009,37,10019,0,2,7532,112850,2007,4,99800
9651,1009,37,10019,0,2,7532,112850,2007,4,74700
9652,1009,37,10019,0,2,7532,112850,2007,4,49900
9653,1009,37,10019,0,2,7532,112850,2007,4,49900
9654,1009,37,10019,0,2,7532,112850,2007,4,49900
9655,1009,37,10019,0,2,7532,112850,2007,4,33900
9656,1009,37,10019,0,2,7532,112850,2007,4,88920
9657,1009,37,10019,0,2,7532,112850,2007,4,33900
9658,1009,37,10019,0,2,7532,112850,2007,4,49900
9659,1009,37,10019,0,2,7532,112850,2007,4,53910
9660,1009,37,10019,0,2,7532,112850,2007,4,88920
9661,1009,37,10019,0,2,7532,112850,2007,4,53910
9662,1009,37,10019,0,2,7532,112850,2007,4,38160
9663,1009,37,10019,0,2,7532,112850,2007,4,38160
9664,1009,37,10019,0,2,7532,112850,2007,4,40370
9665,1009,37,10019,0,2,7532,112850,2007,4,81259
9666,1009,37,10019,0,2,7532,112850,2007,4,95080
9675,1009,37,10019,0,2,7532,112850,2007,4,20600
9677,1009,37,10019,0,2,7532,112850,2007,4,10000
9678,1259,11,10036,0,3,10041,103750,1900,4,53000000
9682,1270,45,10019,8,3,2008,8950,1920,4,83000000
9688,1015,51,10036,0,1,7225,34462,1924,4,5000000
9691,1261,1116,10036,0,0,0,0,0,4,3165120
9692,1262,309,10036,0,0,0,0,1925,4,1142216
9693,1262,507,10036,0,0,0,0,1925,4,1096794
9694,1262,703,10036,0,0,0,0,1925,4,1200000
9695,1262,704,10036,0,0,0,0,1925,4,1300000
9702,1262,1504,10036,0,0,0,0,1925,4,201600
9703,1262,1510,10036,0,0,0,0,1925,4,340000
9706,1262,1724,10036,0,0,0,0,2009,4,3656610
9708,1262,1752,10036,0,0,0,0,2009,4,4442200
9709,1262,1758,10036,0,0,0,0,2009,4,2696485
9710,1262,1774,10036,0,0,0,0,2009,4,991421
9711,1262,1776,10036,0,0,0,0,2009,4,4484000
9712,1262,1810,10036,0,0,0,0,2009,4,775687
9713,1262,1811,10036,0,0,0,0,2009,4,822048
9715,1006,1302,10019,0,0,0,0,1963,4,10000
9729,1006,1302,10019,0,0,0,0,1963,4,72869
9730,1006,1302,10019,0,0,0,0,1963,4,45312
9731,1006,1302,10019,0,0,0,0,1963,4,73344
9732,1006,1302,10019,0,0,0,0,1963,4,54685
9733,1006,1302,10019,0,0,0,0,1963,4,43799
9734,1006,1302,10019,0,0,0,0,1963,4,46250
9735,1006,1302,10019,0,0,0,0,1963,4,138750
9736,1006,1302,10019,0,0,0,0,1963,4,46250
9737,1006,1302,10019,0,0,0,0,1963,4,57805
9738,1006,1302,10019,0,0,0,0,1963,4,46250
9739,1006,1302,10019,0,0,0,0,1963,4,26362
9740,1006,1302,10019,0,0,0,0,1963,4,46250
9741,1006,1302,10019,0,0,0,0,1963,4,46250
9742,1006,1302,10019,0,0,0,0,1963,4,45287
9743,1006,1302,10019,0,0,0,0,1963,4,43305
9744,1006,1302,10019,0,0,0,0,1963,4,42087
9745,1006,1302,10019,0,0,0,0,1963,4,45047
9746,1006,1302,10019,0,0,0,0,1963,4,53259
9747,1006,1302,10019,0,0,0,0,1963,4,61305
9748,1006,1302,10019,0,0,0,0,1963,4,90984
9749,1006,1302,10019,0,0,0,0,1963,4,81407
9750,1006,1302,10019,0,0,0,0,1963,4,45162
9751,1006,1302,10019,0,0,0,0,1963,4,45162
9752,1006,1302,10019,0,0,0,0,1963,4,99052
9753,1006,1302,10019,0,0,0,0,1963,4,44612
9754,1006,1302,10019,0,0,0,0,1963,4,45122
9755,1006,1302,10019,0,0,0,0,1963,4,71837
9761,1006,1303,10019,0,0,0,0,1963,4,39910
9762,1006,1303,10019,0,0,0,0,1963,4,43414
9763,1006,1303,10019,0,0,0,0,1963,4,70000
9781,1274,1319,10019,0,0,0,0,0,4,2000000
9782,1274,1320,10019,0,0,0,0,0,4,3995000
9783,1274,1343,10019,0,0,0,0,0,4,1050000
9784,1274,1354,10019,0,0,0,0,0,4,3800000
9785,1274,1388,10019,0,0,0,0,0,4,4395000
9786,1274,1402,10019,0,0,0,0,0,4,2195000
9787,1274,1448,10019,0,0,0,0,0,4,2545000
9788,1274,1455,10019,0,0,0,0,0,4,7370000
9789,1025,1010,10019,0,0,0,0,1912,4,522500
9809,1047,2680,10019,0,0,0,0,1978,4,91260
9811,1977,29,10027,0,0,0,0,1901,2,560000
9812,1977,29,10027,0,0,0,0,1901,2,520000
9813,1977,29,10027,0,0,0,0,1901,2,630000
9814,1993,21,10027,0,0,0,0,1920,2,439888
9815,1993,21,10027,0,0,0,0,1920,2,420000
9816,1993,21,10027,0,0,0,0,1920,2,420000
9817,1993,21,10027,0,0,0,0,1920,2,360000
9818,1993,21,10027,0,0,0,0,1920,2,320000
9819,1993,43,10027,0,0,0,0,1926,2,590000
9820,1993,43,10027,0,0,0,0,1926,2,550000
9821,1993,94,10027,0,0,0,0,1920,2,424000
9822,1963,25,10027,0,0,0,0,1912,2,450000
9823,1963,25,10027,0,0,0,0,1912,2,760000
9824,1976,13,10027,0,0,0,0,1926,2,830000
9825,1977,23,10027,0,0,0,0,1907,2,635000
9826,1977,23,10027,0,0,0,0,1907,2,430000
9827,1977,37,10027,0,0,0,0,1926,2,515000
9828,1977,37,10027,0,0,0,0,1926,2,450000
9829,1978,1,10027,0,0,0,0,1956,2,545000
9830,1978,1,10027,0,0,0,0,1956,2,620000
9831,1978,1,10027,0,0,0,0,1956,2,505000
9832,1978,1,10027,0,0,0,0,1956,2,999000
9833,1978,1,10027,0,0,0,0,1956,2,615000
9834,1978,1,10027,0,0,0,0,1956,2,249000
9837,1978,1,10027,0,0,0,0,1956,2,271000
9839,1978,1,10027,0,0,0,0,1956,2,600000
9840,1978,1,10027,0,0,0,0,1956,2,640000
9842,1978,1,10027,0,0,0,0,1956,2,275000
9843,1978,1,10027,0,0,0,0,1956,2,520000
9844,1978,1,10027,0,0,0,0,1956,2,560000
9845,1978,1,10027,0,0,0,0,1956,2,660000
9846,1978,1,10027,0,0,0,0,1956,2,740000
9848,1978,1,10027,0,0,0,0,1956,2,720000
9853,1978,1,10027,0,0,0,0,1956,2,464612
9854,1978,1,10027,0,0,0,0,1956,2,615000
9855,1978,1,10027,0,0,0,0,1956,2,464612
9856,1978,1,10027,0,0,0,0,1956,2,835000
9857,1978,1,10027,0,0,0,0,1956,2,423500
9858,1978,1,10027,0,0,0,0,1956,2,700000
9859,1978,1,10027,0,0,0,0,1956,2,538000
9860,1978,1,10027,0,0,0,0,1956,2,717500
9861,1978,1,10027,0,0,0,0,1956,2,740000
9862,1978,1,10027,0,0,0,0,1956,2,515000
9863,1978,1,10027,0,0,0,0,1956,2,837500
9866,1990,1,10027,0,0,0,0,1910,2,1600000
9868,1990,1,10027,0,0,0,0,1910,2,690000
9869,1990,1,10027,0,0,0,0,1910,2,1650000
9870,1990,1,10027,0,0,0,0,1910,2,1849000
9871,1993,57,10027,0,0,0,0,1905,2,580000
9874,1994,43,10027,0,0,0,0,1926,2,480000
9875,1995,5,10027,0,0,0,0,1926,2,610000
9876,1995,5,10027,0,0,0,0,1926,2,930000
9877,1995,5,10027,0,0,0,0,1926,2,350000
9878,1995,10,10027,0,0,0,0,1926,2,645000
9879,1995,77,10027,0,0,0,0,1910,2,851000
9880,1995,77,10027,0,0,0,0,1910,2,450000
9881,1995,77,10027,0,0,0,0,1910,2,770000
9882,893,71,10016,1,0,495,1920,1910,1,3850000
9883,893,74,10016,1,0,491,1824,1910,1,2650000
9885,890,1402,10016,1,0,0,0,0,1,2140000
9886,859,84,10016,8,1,1728,5719,1925,2,4584000
9887,867,25,10016,10,0,2469,7202,1925,2,13500000
9888,886,33,10016,10,0,1975,6895,1910,2,4800000
9890,892,15,10016,7,0,1492,4304,1910,2,4225000
9891,894,18,10016,9,1,1425,5844,1910,2,7037500
9892,894,38,10016,11,0,2469,6357,1920,2,6052000
9893,895,11,10016,8,1,1646,4018,1910,2,5600000
9894,914,61,10016,12,1,2027,8510,1930,2,7200000
9897,893,15,10016,12,0,2469,7080,1920,2,7463000
9898,895,82,10016,35,2,3950,26178,1925,2,27500000
9899,867,50,10016,0,0,0,0,1925,2,795000
9900,867,50,10016,0,0,0,0,1925,2,445000
9901,886,14,10016,0,0,0,0,1920,2,332000
9902,893,34,10016,0,0,0,0,1910,2,1750000
9903,911,13,10016,0,0,0,0,1920,2,775000
9904,911,13,10016,0,0,0,0,1920,2,775000
9905,860,27,10016,0,0,0,0,1906,2,535000
9906,860,27,10016,0,0,0,0,1906,2,1450000
9907,862,24,10016,0,0,0,0,1912,2,440000
9908,862,24,10016,0,0,0,0,1912,2,475000
9909,862,24,10016,0,0,0,0,1912,2,550000
9910,862,24,10016,0,0,0,0,1912,2,620000
9911,862,24,10016,0,0,0,0,1912,2,1475000
9912,862,24,10016,0,0,0,0,1912,2,660000
9914,862,24,10016,0,0,0,0,1912,2,425000
9915,864,35,10016,0,0,0,0,1932,2,430000
9916,864,35,10016,0,0,0,0,1932,2,899000
9917,864,35,10016,0,0,0,0,1932,2,377500
9918,864,35,10016,0,0,0,0,1932,2,425000
9919,864,35,10016,0,0,0,0,1932,2,453750
9920,864,35,10016,0,0,0,0,1932,2,751750
9921,864,35,10016,0,0,0,0,1932,2,430000
9922,864,35,10016,0,0,0,0,1932,2,430000
9923,864,35,10016,0,0,0,0,1932,2,888000
9924,864,35,10016,0,0,0,0,1932,2,525000
9925,864,35,10016,0,0,0,0,1932,2,850000
9926,864,35,10016,0,0,0,0,1932,2,475000
9927,864,41,10016,0,0,0,0,1924,2,795000
9928,865,7,10016,0,0,0,0,1979,2,625000
9929,866,64,10016,0,0,0,0,1941,2,450000
9930,866,64,10016,0,0,0,0,1941,2,475000
9931,866,64,10016,0,0,0,0,1941,2,915000
9932,866,64,10016,0,0,0,0,1941,2,1850000
9933,866,64,10016,0,0,0,0,1941,2,530000
9934,867,33,10016,0,0,0,0,1940,2,1325000
9935,867,33,10016,0,0,0,0,1940,2,675000
9936,867,57,10016,0,0,0,0,1916,2,635000
9937,867,57,10016,0,0,0,0,1916,2,513000
9938,867,57,10016,0,0,0,0,1916,2,460000
9939,867,57,10016,0,0,0,0,1916,2,487500
9940,867,57,10016,0,0,0,0,1916,2,520000
9941,867,57,10016,0,0,0,0,1916,2,560500
9942,867,57,10016,0,0,0,0,1916,2,540500
9943,867,57,10016,0,0,0,0,1916,2,525000
9944,867,57,10016,0,0,0,0,1916,2,545000
9945,867,57,10016,0,0,0,0,1916,2,830000
9946,884,1,10016,0,0,0,0,1984,2,745500
9947,884,1,10016,0,0,0,0,1984,2,751500
9948,884,1,10016,0,0,0,0,1984,2,499000
9949,884,1,10016,0,0,0,0,1984,2,1636000
9950,884,1,10016,0,0,0,0,1984,2,765000
9951,884,1,10016,0,0,0,0,1984,2,700000
9953,884,1,10016,0,0,0,0,1984,2,690000
9954,884,1,10016,0,0,0,0,1984,2,850000
9955,884,1,10016,0,0,0,0,1984,2,726000
9956,884,1,10016,0,0,0,0,1984,2,760000
9957,884,27,10016,0,0,0,0,1927,2,600000
9958,884,27,10016,0,0,0,0,1927,2,548084
9959,885,1,10016,0,0,0,0,1927,2,1150000
9960,885,1,10016,0,0,0,0,1927,2,1620000
9961,885,37,10016,0,0,0,0,1965,2,340000
9962,886,34,10016,0,0,0,0,1910,2,470000
9963,886,34,10016,0,0,0,0,1910,2,530000
9964,888,37,10016,0,0,0,0,1964,2,912500
9965,888,37,10016,0,0,0,0,1964,2,520000
9966,888,37,10016,0,0,0,0,1964,2,450000
9967,888,37,10016,0,0,0,0,1964,2,719000
9968,888,37,10016,0,0,0,0,1964,2,1150000
9969,888,37,10016,0,0,0,0,1964,2,865000
9970,888,37,10016,0,0,0,0,1964,2,535000
9971,888,37,10016,0,0,0,0,1964,2,660000
9972,889,15,10016,0,0,0,0,1957,2,640000
9973,889,15,10016,0,0,0,0,1957,2,820000
9974,889,15,10016,0,0,0,0,1957,2,460000
9975,889,15,10016,0,0,0,0,1957,2,440000
9976,889,15,10016,0,0,0,0,1957,2,450000
9977,889,15,10016,0,0,0,0,1957,2,435000
9979,889,15,10016,0,0,0,0,1957,2,420000
9980,889,15,10016,0,0,0,0,1957,2,448000
9981,889,15,10016,0,0,0,0,1957,2,400000
9982,890,1,10016,0,0,0,0,1953,2,430000
9983,890,1,10016,0,0,0,0,1953,2,399999
9984,890,1,10016,0,0,0,0,1953,2,405000
9985,890,1,10016,0,0,0,0,1953,2,375000
9986,890,1,10016,0,0,0,0,1953,2,635000
9987,890,1,10016,0,0,0,0,1953,2,450000
9988,890,1,10016,0,0,0,0,1953,2,725000
9989,890,1,10016,0,0,0,0,1953,2,750000
9990,890,1,10016,0,0,0,0,1953,2,850000
9991,890,1,10016,0,0,0,0,1953,2,400000
9992,890,1,10016,0,0,0,0,1953,2,763500
9993,890,1,10016,0,0,0,0,1953,2,390000
9994,890,1,10016,0,0,0,0,1953,2,455000
9995,890,1,10016,0,0,0,0,1953,2,725000
9996,890,20,10016,0,0,0,0,1969,2,882500
9997,890,20,10016,0,0,0,0,1969,2,660000
9998,890,20,10016,0,0,0,0,1969,2,1150000
9999,890,20,10016,0,0,0,0,1969,2,999000
10000,890,20,10016,0,0,0,0,1969,2,739000
10001,890,20,10016,0,0,0,0,1969,2,935000
10002,890,20,10016,0,0,0,0,1969,2,1100000
10003,890,20,10016,0,0,0,0,1969,2,660000
10004,890,49,10016,0,0,0,0,1957,2,680000
10005,890,49,10016,0,0,0,0,1957,2,744000
10006,890,49,10016,0,0,0,0,1957,2,438000
10007,890,49,10016,0,0,0,0,1957,2,410000
10008,890,49,10016,0,0,0,0,1957,2,475000
10009,890,49,10016,0,0,0,0,1957,2,439000
10010,890,54,10016,0,0,0,0,1930,2,350000
10011,891,3,10016,0,0,0,0,1955,2,775000
10012,891,3,10016,0,0,0,0,1955,2,625000
10014,891,3,10016,0,0,0,0,1955,2,925000
10015,891,3,10016,0,0,0,0,1955,2,1400000
10016,891,3,10016,0,0,0,0,1955,2,135000
10017,891,23,10016,0,0,0,0,1924,2,787500
